timestamp,actual_t,actual_h,pred_t,pred_h,error_t,error_h,status,inference_time_us,free_heap,total_heap
2026-02-25 12:52:34,24.23,25.6,12.83,37.81,11.406,12.214,SEND & TRAIN,370898,318640,346772
2026-02-25 12:53:34,24.18,25.59,14.07,36.19,10.111,10.6,SEND & TRAIN,164500,318640,346772
2026-02-25 12:54:35,24.09,25.72,15.87,33.86,8.226,8.14,SEND & TRAIN,1057674,318640,346772
2026-02-25 12:55:35,24.1,25.85,18.16,30.37,5.942,4.514,SEND & TRAIN,164702,318640,346772
2026-02-25 12:56:35,24.15,29.44,20.96,26.99,3.19,2.455,SEND & TRAIN,150868,318640,346772
2026-02-25 12:57:35,24.15,25.49,24.06,22.72,0.093,2.77,SKIP,87,318640,346772
2026-02-25 12:58:35,24.0,25.74,27.05,21.13,3.045,4.61,SEND & TRAIN,199176,318640,346772
2026-02-25 12:59:36,23.91,25.68,27.22,24.94,3.31,0.741,SEND & TRAIN,999217,318640,346772
2026-02-25 13:00:36,23.89,25.92,25.91,31.42,2.026,5.494,SEND & TRAIN,361429,318640,346772
2026-02-25 13:01:36,23.93,25.86,24.66,32.67,0.731,6.803,SEND & TRAIN,176738,318640,346772
2026-02-25 13:02:36,23.96,25.76,22.98,28.01,0.982,2.258,SEND & TRAIN,147577,318640,346772
2026-02-25 13:03:37,24.07,25.74,22.0,21.48,2.073,4.259,SEND & TRAIN,147321,318640,346772
2026-02-25 13:04:36,24.07,25.69,22.22,15.89,1.858,9.806,SEND & TRAIN,147827,318640,346772
2026-02-25 13:05:37,23.89,25.81,23.47,14.72,0.427,11.088,SEND & TRAIN,147916,318640,346772
2026-02-25 13:06:37,23.88,25.89,24.98,17.25,1.105,8.642,SEND & TRAIN,147166,318640,346772
2026-02-25 13:07:38,23.86,25.86,26.08,22.64,2.211,3.221,SEND & TRAIN,932185,318640,346772
2026-02-25 13:08:37,24.01,25.82,26.14,30.47,2.124,4.649,SEND & TRAIN,147545,318640,346772
2026-02-25 13:09:37,24.02,25.87,25.16,36.75,1.144,10.881,SEND & TRAIN,147998,318640,346772
2026-02-25 13:10:38,23.81,26.24,24.0,37.36,0.184,11.125,SEND & TRAIN,147888,318640,346772
2026-02-25 13:11:37,23.64,31.22,23.32,32.3,0.324,1.07,SKIP,87,318640,346772
2026-02-25 13:12:38,23.73,28.38,22.54,27.65,1.196,0.723,SEND & TRAIN,146991,318640,346772
2026-02-25 13:13:38,23.8,31.14,22.1,23.17,1.694,7.966,SEND & TRAIN,147248,318640,346772
2026-02-25 13:14:38,23.89,26.47,22.13,22.18,1.767,4.288,SEND & TRAIN,147413,318640,346772
2026-02-25 13:15:38,23.86,25.95,22.72,21.58,1.138,4.373,SEND & TRAIN,147380,318640,346772
2026-02-25 13:16:38,23.71,26.18,23.81,21.96,0.096,4.219,SEND & TRAIN,147166,318640,346772
2026-02-25 13:17:38,23.77,26.14,24.76,23.55,0.987,2.593,SEND & TRAIN,147659,318640,346772
2026-02-25 13:18:38,23.85,26.09,25.22,26.65,1.368,0.561,SEND & TRAIN,147401,318640,346772
2026-02-25 13:19:38,23.81,26.18,25.04,29.79,1.225,3.609,SEND & TRAIN,147659,318640,346772
2026-02-25 13:20:38,23.92,26.25,24.36,31.91,0.438,5.661,SEND & TRAIN,147710,318640,346772
2026-02-25 13:21:38,24.03,26.03,23.77,31.45,0.256,5.419,SEND & TRAIN,147370,318640,346772
2026-02-25 13:22:38,24.13,25.99,23.57,28.36,0.565,2.372,SEND & TRAIN,147811,318640,346772
2026-02-25 13:23:38,24.01,25.79,23.65,24.21,0.354,1.583,SKIP,87,318640,346772
2026-02-25 13:24:38,24.07,25.81,23.5,21.1,0.57,4.704,SEND & TRAIN,146957,318640,346772
2026-02-25 13:25:38,24.09,25.82,23.31,20.57,0.782,5.249,SEND & TRAIN,147321,318640,346772
2026-02-25 13:26:39,24.01,26.08,23.39,21.51,0.612,4.573,SEND & TRAIN,147156,318640,346772
2026-02-25 13:27:39,23.77,26.47,23.75,23.23,0.021,3.241,SEND & TRAIN,147048,318640,346772
2026-02-25 13:28:39,23.58,26.41,24.12,25.4,0.535,1.015,SEND & TRAIN,147139,318640,346772
2026-02-25 13:29:39,23.79,26.17,24.24,27.86,0.447,1.693,SKIP,87,318640,346772
2026-02-25 13:30:39,23.63,26.72,24.46,30.07,0.83,3.352,SEND & TRAIN,147738,318640,346772
2026-02-25 13:31:39,23.74,26.48,24.4,30.94,0.661,4.457,SEND & TRAIN,147577,318640,346772
2026-02-25 13:32:39,23.81,27.7,24.14,30.11,0.324,2.41,SKIP,86,318640,346772
2026-02-25 13:33:39,23.78,26.41,23.9,29.46,0.113,3.046,SEND & TRAIN,147073,318640,346772
2026-02-25 13:34:39,23.82,26.14,23.63,27.38,0.199,1.241,SKIP,87,318640,346772
2026-02-25 13:35:39,23.97,25.95,23.28,26.06,0.689,0.113,SEND & TRAIN,147484,318640,346772
2026-02-25 13:36:39,23.89,25.95,23.25,24.6,0.634,1.358,SEND & TRAIN,147998,318640,346772
2026-02-25 13:37:39,23.89,26.15,23.47,23.96,0.422,2.193,SKIP,86,318640,346772
2026-02-25 13:38:39,24.07,26.06,23.61,23.28,0.467,2.782,SKIP,87,318640,346772
2026-02-25 13:39:39,24.17,25.79,23.71,22.84,0.461,2.956,SKIP,87,318640,346772
2026-02-25 13:40:39,24.02,25.9,23.82,22.48,0.207,3.416,SEND & TRAIN,147321,318640,346772
2026-02-25 13:41:39,24.04,25.9,23.91,23.48,0.137,2.428,SKIP,87,318640,346772
2026-02-25 13:42:39,24.07,25.89,24.02,23.97,0.058,1.921,SKIP,87,318640,346772
2026-02-25 13:43:39,24.13,25.91,24.16,24.38,0.035,1.533,SKIP,86,318640,346772
2026-02-25 13:44:39,24.19,26.07,24.34,24.6,0.144,1.475,SKIP,87,318640,346772
2026-02-25 13:45:39,24.35,26.01,24.48,24.9,0.133,1.108,SKIP,87,318640,346772
2026-02-25 13:46:39,24.44,25.84,24.61,25.18,0.174,0.659,SKIP,87,318640,346772
2026-02-25 13:47:39,24.38,25.82,24.74,25.47,0.357,0.351,SKIP,87,318640,346772
2026-02-25 13:48:39,24.42,25.63,24.86,25.72,0.439,0.096,SKIP,87,318640,346772
2026-02-25 13:49:39,24.48,25.62,24.97,25.97,0.492,0.35,SKIP,87,318640,346772
2026-02-25 13:50:39,24.34,25.86,25.07,26.19,0.736,0.339,SEND & TRAIN,147565,318640,346772
2026-02-25 13:51:40,24.21,26.0,24.73,26.55,0.517,0.554,SEND & TRAIN,1057087,318640,346772
2026-02-25 13:52:40,24.26,25.79,24.14,26.79,0.122,0.995,SKIP,87,318640,346772
2026-02-25 13:53:41,24.25,25.99,23.67,27.06,0.58,1.069,SEND & TRAIN,1057252,318640,346772
2026-02-25 13:54:42,24.28,25.94,23.62,26.41,0.661,0.475,SEND & TRAIN,1057267,318640,346772
2026-02-25 13:55:42,24.26,26.06,23.93,25.37,0.328,0.689,SKIP,86,318640,346772
2026-02-25 13:56:42,24.12,26.08,24.15,24.61,0.023,1.475,SKIP,86,318640,346772
2026-02-25 13:57:42,23.96,26.22,24.27,24.18,0.307,2.04,SKIP,87,318640,346772
2026-02-25 13:58:42,24.06,26.09,24.37,23.95,0.311,2.144,SKIP,87,318640,346772
2026-02-25 13:59:42,24.36,25.71,24.46,23.78,0.1,1.928,SKIP,86,318640,346772
2026-02-25 14:00:42,24.26,26.47,24.53,23.66,0.273,2.806,SKIP,87,318640,346772
2026-02-25 14:01:42,24.23,26.22,24.59,23.59,0.361,2.638,SKIP,87,318640,346772
2026-02-25 14:02:43,24.2,29.95,24.63,23.55,0.437,6.398,SEND & TRAIN,1056753,318640,346772
2026-02-25 14:03:43,24.08,27.63,24.24,26.47,0.156,1.163,SKIP,86,318640,346772
2026-02-25 14:04:43,24.2,26.39,23.97,28.11,0.226,1.722,SKIP,87,318640,346772
2026-02-25 14:05:43,24.21,29.01,23.87,29.81,0.343,0.797,SKIP,87,318640,346772
2026-02-25 14:06:44,24.27,26.08,23.83,30.93,0.432,4.845,SEND & TRAIN,1057004,318640,346772
2026-02-25 14:07:44,24.25,26.01,24.21,29.45,0.043,3.439,SEND & TRAIN,1057087,318640,346772
2026-02-25 14:08:45,24.16,26.14,24.67,26.89,0.51,0.753,SEND & TRAIN,1057103,318640,346772
2026-02-25 14:09:46,24.03,26.48,24.64,25.31,0.609,1.168,SEND & TRAIN,1057169,318640,346772
2026-02-25 14:10:47,23.99,29.78,24.05,25.22,0.065,4.554,SEND & TRAIN,1057267,318640,346772
2026-02-25 14:11:48,24.13,26.46,23.44,26.9,0.682,0.44,SEND & TRAIN,1057267,318640,346772
2026-02-25 14:12:49,24.14,26.52,23.41,27.06,0.731,0.532,SEND & TRAIN,1057350,318640,346772
2026-02-25 14:13:49,24.12,26.52,23.71,26.7,0.414,0.178,SKIP,86,318640,346772
2026-02-25 14:14:48,24.09,27.83,23.91,26.38,0.177,1.453,SKIP,86,318640,346772
2026-02-25 14:15:48,24.02,27.43,24.03,26.4,0.006,1.026,SKIP,87,318640,346772
2026-02-25 14:16:48,24.08,28.36,24.15,26.52,0.066,1.845,SKIP,86,318640,346772
2026-02-25 14:17:49,24.1,26.22,24.26,26.62,0.161,0.399,SKIP,87,318640,346772
2026-02-25 14:18:49,24.24,26.08,24.37,26.7,0.129,0.622,SKIP,87,318640,346772
2026-02-25 14:19:48,24.27,25.99,24.47,26.8,0.203,0.811,SKIP,87,318640,346772
2026-02-25 14:20:48,24.24,26.19,24.56,26.93,0.316,0.738,SKIP,86,318640,346772
2026-02-25 14:21:50,24.12,26.56,24.63,27.06,0.516,0.504,SEND & TRAIN,1056840,318640,346772
2026-02-25 14:22:50,23.97,30.88,24.42,27.17,0.443,3.711,SEND & TRAIN,1056938,318640,346772
2026-02-25 14:23:50,24.1,27.23,23.94,28.98,0.161,1.748,SKIP,87,318640,346772
2026-02-25 14:24:51,24.39,26.11,23.66,29.84,0.729,3.737,SEND & TRAIN,1057004,318640,346772
2026-02-25 14:25:52,24.5,25.9,23.86,28.98,0.647,3.082,SEND & TRAIN,1057087,318640,346772
2026-02-25 14:26:52,24.38,26.0,24.29,26.94,0.085,0.936,SKIP,87,318640,346772
2026-02-25 14:27:52,24.39,26.14,24.52,25.91,0.138,0.229,SKIP,87,318640,346772
2026-02-25 14:28:52,24.44,25.98,24.6,25.39,0.16,0.586,SKIP,87,318640,346772
2026-02-25 14:29:52,24.43,26.09,24.67,25.11,0.243,0.983,SKIP,87,318640,346772
2026-02-25 14:30:52,24.38,26.22,24.76,24.77,0.377,1.456,SKIP,87,318640,346772
2026-02-25 14:31:53,24.29,26.29,24.83,24.51,0.543,1.779,SEND & TRAIN,1057416,318640,346772
2026-02-25 14:32:53,24.41,26.12,24.56,25.3,0.146,0.822,SKIP,87,318640,346772
2026-02-25 14:33:53,24.41,26.33,24.4,25.65,0.006,0.685,SKIP,86,318640,346772
2026-02-25 14:34:53,24.38,26.42,24.35,25.89,0.029,0.524,SKIP,86,318640,346772
2026-02-25 14:35:53,24.34,26.57,24.29,25.92,0.048,0.652,SKIP,87,318640,346772
2026-02-25 14:36:53,24.26,26.62,24.22,26.0,0.044,0.614,SKIP,86,318640,346772
2026-02-25 14:37:52,24.21,26.77,24.16,26.06,0.053,0.716,SKIP,86,318640,346772
2026-02-25 14:38:52,24.15,26.61,24.11,26.11,0.04,0.504,SKIP,87,318640,346772
2026-02-25 14:39:53,24.31,26.81,24.06,26.13,0.249,0.678,SKIP,86,318640,346772
2026-02-25 14:40:52,24.27,26.71,24.02,26.16,0.254,0.547,SKIP,86,318640,346772
2026-02-25 14:41:54,24.34,26.98,23.97,26.18,0.368,0.804,HEARTBEAT,1057004,318640,346772
2026-02-25 14:42:53,24.47,26.77,24.09,26.43,0.379,0.345,SKIP,87,318640,346772
2026-02-25 14:43:53,24.51,26.46,24.16,26.59,0.347,0.128,SKIP,86,318640,346772
2026-02-25 14:44:53,24.62,26.15,24.21,26.74,0.415,0.594,SKIP,87,318640,346772
2026-02-25 14:45:53,24.59,26.15,24.26,26.88,0.335,0.725,SKIP,86,318640,346772
2026-02-25 14:46:53,24.57,26.44,24.31,27.01,0.261,0.577,SKIP,86,318640,346772
2026-02-25 14:47:53,24.13,27.43,24.35,27.13,0.22,0.295,SKIP,86,318640,346772
2026-02-25 14:48:53,24.32,26.62,24.4,27.25,0.081,0.634,SKIP,87,318640,346772
2026-02-25 14:49:53,24.4,26.8,24.44,27.36,0.042,0.569,SKIP,87,318640,346772
2026-02-25 14:50:53,24.36,26.43,24.47,27.47,0.118,1.039,SKIP,87,318640,346772
2026-02-25 14:51:54,24.52,26.21,24.51,27.57,0.01,1.361,HEARTBEAT,1057663,318640,346772
2026-02-25 14:52:54,24.54,26.24,24.57,27.09,0.032,0.851,SKIP,87,318640,346772
2026-02-25 14:53:54,24.38,26.48,24.61,26.88,0.231,0.397,SKIP,87,318640,346772
2026-02-25 14:54:54,24.48,26.36,24.62,26.73,0.138,0.374,SKIP,87,318640,346772
2026-02-25 14:55:54,24.43,26.34,24.62,26.69,0.191,0.354,SKIP,87,318640,346772
2026-02-25 14:56:54,24.58,26.23,24.64,26.62,0.06,0.391,SKIP,87,318640,346772
2026-02-25 14:57:54,24.59,26.57,24.65,26.58,0.06,0.005,SKIP,87,318640,346772
2026-02-25 14:58:54,24.34,28.29,24.66,26.54,0.322,1.751,SKIP,87,318640,346772
2026-02-25 14:59:55,24.01,27.23,24.66,26.53,0.655,0.692,SEND & TRAIN,1057087,318640,346772
2026-02-25 15:00:56,23.86,30.61,24.33,27.0,0.47,3.611,SEND & TRAIN,1057185,318640,346772
2026-02-25 15:01:56,23.89,27.22,23.82,28.87,0.07,1.654,SKIP,87,318640,346772
2026-02-25 15:02:57,24.01,27.28,23.49,29.78,0.52,2.498,SEND & TRAIN,1057251,318640,346772
2026-02-25 15:03:58,24.39,26.72,23.55,29.23,0.841,2.508,SEND & TRAIN,1057349,318640,346772
2026-02-25 15:04:57,24.41,26.64,23.96,27.68,0.458,1.041,SKIP,87,318640,346772
2026-02-25 15:05:58,24.24,27.29,24.12,27.06,0.119,0.226,SKIP,87,318640,346772
2026-02-25 15:06:58,24.38,26.56,24.15,26.79,0.233,0.235,SKIP,87,318640,346772
2026-02-25 15:07:57,24.38,27.02,24.22,26.68,0.16,0.338,SKIP,87,318640,346772
2026-02-25 15:08:59,23.91,31.94,24.33,26.45,0.424,5.489,SEND & TRAIN,1057664,318640,346772
2026-02-25 15:09:58,24.02,28.1,24.13,28.62,0.11,0.521,SKIP,87,318640,346772
2026-02-25 15:10:58,24.11,30.39,24.06,29.74,0.049,0.652,SKIP,87,318640,346772
2026-02-25 15:11:58,23.73,29.08,24.09,30.58,0.357,1.504,SKIP,87,318640,346772
2026-02-25 15:12:59,24.0,27.36,24.11,31.06,0.112,3.699,SEND & TRAIN,1056840,318640,346772
2026-02-25 15:13:59,24.05,26.95,24.12,30.05,0.075,3.097,SEND & TRAIN,116094,318640,346772
2026-02-25 15:14:59,24.08,26.92,24.11,28.44,0.027,1.519,SKIP,87,318640,346772
2026-02-25 15:15:59,24.17,27.12,23.87,27.47,0.306,0.349,SKIP,87,318640,346772
2026-02-25 15:16:59,24.21,26.8,24.08,24.56,0.128,2.245,SKIP,87,318640,346772
2026-02-25 15:18:00,24.17,26.75,25.95,18.93,1.783,7.818,SEND & TRAIN,555321,318640,346772
2026-02-25 15:19:00,24.18,26.95,25.84,21.83,1.659,5.122,SEND & TRAIN,207089,318640,346772
2026-02-25 15:20:01,24.23,26.93,25.81,27.72,1.584,0.787,SEND & TRAIN,1057268,318640,346772
2026-02-25 15:21:01,24.41,29.85,23.59,33.22,0.82,3.365,SEND & TRAIN,286958,318640,346772
2026-02-25 15:22:01,24.25,30.91,21.89,37.57,2.359,6.664,SEND & TRAIN,147916,318640,346772
2026-02-25 15:23:01,24.02,32.2,22.4,33.61,1.62,1.405,SEND & TRAIN,147648,318640,346772
2026-02-25 15:24:01,24.25,26.92,23.34,29.19,0.906,2.271,SEND & TRAIN,147494,318640,346772
2026-02-25 15:25:01,24.33,26.77,23.93,26.3,0.4,0.473,SKIP,86,318640,346772
2026-02-25 15:26:01,24.47,26.78,24.02,25.66,0.443,1.124,SKIP,87,318640,346772
2026-02-25 15:27:01,24.42,26.61,24.25,24.84,0.176,1.764,SKIP,87,318640,346772
2026-02-25 15:28:01,24.33,26.69,24.58,23.94,0.251,2.742,SKIP,87,318640,346772
2026-02-25 15:29:01,24.33,26.77,24.88,23.04,0.548,3.732,SEND & TRAIN,147827,318640,346772
2026-02-25 15:30:01,24.37,26.74,24.75,24.2,0.384,2.536,SKIP,87,318640,346772
2026-02-25 15:31:01,24.35,27.58,24.76,24.68,0.404,2.902,SKIP,87,318640,346772
2026-02-25 15:32:01,24.25,26.92,24.9,25.01,0.651,1.911,SEND & TRAIN,147235,318640,346772
2026-02-25 15:33:01,24.13,26.91,24.67,26.03,0.541,0.887,SEND & TRAIN,147248,318640,346772
2026-02-25 15:34:01,24.13,27.06,24.22,27.23,0.092,0.164,SKIP,87,318640,346772
2026-02-25 15:35:01,24.2,27.01,24.0,27.93,0.207,0.927,SKIP,87,318640,346772
2026-02-25 15:36:01,24.34,27.06,23.87,28.27,0.463,1.21,SKIP,87,318640,346772
2026-02-25 15:37:01,24.34,26.87,23.72,28.48,0.626,1.607,SEND & TRAIN,147123,318640,346772
2026-02-25 15:38:01,24.33,26.99,23.85,27.93,0.478,0.94,SKIP,87,318640,346772
2026-02-25 15:39:01,24.17,26.9,23.89,27.77,0.277,0.865,SKIP,87,318640,346772
2026-02-25 15:40:01,24.1,26.87,23.85,27.66,0.244,0.792,SKIP,87,318640,346772
2026-02-25 15:41:01,24.07,26.88,23.83,27.68,0.247,0.801,SKIP,87,318640,346772
2026-02-25 15:42:01,24.05,27.03,23.83,27.61,0.217,0.587,SKIP,87,318640,346772
2026-02-25 15:43:01,24.07,26.95,23.84,27.56,0.236,0.613,SKIP,86,318640,346772
2026-02-25 15:44:01,24.14,27.25,23.83,27.53,0.308,0.282,SKIP,87,318640,346772
2026-02-25 15:45:01,24.19,27.19,23.82,27.53,0.371,0.338,SKIP,87,318640,346772
2026-02-25 15:46:01,24.16,27.25,23.81,27.53,0.357,0.277,SKIP,87,318640,346772
2026-02-25 15:47:01,24.15,27.18,23.8,27.52,0.353,0.34,HEARTBEAT,147699,318640,346772
2026-02-25 15:48:01,24.06,27.25,23.95,27.32,0.108,0.075,SKIP,87,318640,346772
2026-02-25 15:49:01,24.0,28.79,24.05,27.25,0.046,1.547,SKIP,87,318640,346772
2026-02-25 15:50:01,24.0,27.36,24.1,27.22,0.106,0.136,SKIP,86,318640,346772
2026-02-25 15:51:01,23.99,27.18,24.16,27.24,0.173,0.066,SKIP,87,318640,346772
2026-02-25 15:52:01,24.03,27.38,24.23,27.25,0.2,0.139,SKIP,87,318640,346772
2026-02-25 15:53:01,24.04,27.34,24.3,27.26,0.253,0.078,SKIP,87,318640,346772
2026-02-25 15:54:01,24.02,27.18,24.35,27.3,0.331,0.119,SKIP,87,318640,346772
2026-02-25 15:55:01,23.89,27.97,24.4,27.35,0.504,0.625,SEND & TRAIN,147207,318640,346772
2026-02-25 15:56:01,23.84,27.33,24.19,27.77,0.351,0.436,SKIP,87,318640,346772
2026-02-25 15:57:01,23.83,27.96,24.07,27.96,0.239,0.005,SKIP,86,318640,346772
2026-02-25 15:58:01,23.66,28.21,24.02,28.07,0.362,0.14,SKIP,87,318640,346772
2026-02-25 15:59:01,23.62,28.66,23.96,28.09,0.337,0.575,SKIP,86,318640,346772
2026-02-25 16:00:01,23.75,27.7,23.88,28.15,0.132,0.441,SKIP,86,318640,346772
2026-02-25 16:01:01,23.79,27.75,23.81,28.19,0.017,0.436,SKIP,87,318640,346772
2026-02-25 16:02:01,23.78,27.36,23.74,28.21,0.033,0.852,SKIP,87,318640,346772
2026-02-25 16:03:01,23.74,27.34,23.69,28.21,0.055,0.872,SKIP,86,318640,346772
2026-02-25 16:04:01,23.76,27.37,23.63,28.21,0.132,0.842,SKIP,86,318640,346772
2026-02-25 16:05:01,23.7,27.83,23.58,28.21,0.122,0.382,HEARTBEAT,147827,318640,346772
2026-02-25 16:06:01,23.71,27.55,23.59,28.03,0.121,0.482,SKIP,86,318640,346772
2026-02-25 16:07:01,23.74,27.51,23.57,27.96,0.164,0.445,SKIP,86,318640,346772
2026-02-25 16:08:01,23.73,27.78,23.54,27.91,0.184,0.131,SKIP,87,318640,346772
2026-02-25 16:09:01,23.7,27.79,23.51,27.92,0.195,0.134,SKIP,87,318640,346772
2026-02-25 16:10:01,23.69,27.56,23.47,27.9,0.215,0.333,SKIP,87,318640,346772
2026-02-25 16:11:01,23.7,27.6,23.44,27.87,0.254,0.276,SKIP,86,318640,346772
2026-02-25 16:12:01,23.64,27.7,23.41,27.85,0.232,0.152,SKIP,87,318640,346772
2026-02-25 16:13:01,23.61,27.63,23.37,27.84,0.237,0.209,SKIP,87,318640,346772
2026-02-25 16:14:01,23.56,28.0,23.34,27.83,0.219,0.171,SKIP,87,318640,346772
2026-02-25 16:15:02,23.39,29.52,23.3,27.81,0.087,1.708,HEARTBEAT,1057498,318640,346772
2026-02-25 16:16:02,23.41,28.47,23.28,28.41,0.128,0.054,SKIP,86,318640,346772
2026-02-25 16:17:02,23.51,29.24,23.27,28.7,0.238,0.537,SKIP,86,318640,346772
2026-02-25 16:18:02,23.56,27.92,23.28,28.91,0.289,0.993,SKIP,87,318640,346772
2026-02-25 16:19:02,23.64,27.71,23.28,29.02,0.361,1.312,SKIP,87,318640,346772
2026-02-25 16:20:02,23.55,28.88,23.27,29.11,0.278,0.231,SKIP,87,318640,346772
2026-02-25 16:21:02,23.5,27.79,23.26,29.17,0.238,1.38,SKIP,87,318640,346772
2026-02-25 16:22:02,23.47,28.07,23.26,29.2,0.209,1.133,SKIP,87,318640,346772
2026-02-25 16:23:02,23.42,27.94,23.25,29.21,0.171,1.269,SKIP,87,318640,346772
2026-02-25 16:24:02,23.21,31.95,23.25,29.22,0.039,2.734,SKIP,87,318640,346772
2026-02-25 16:25:03,23.02,33.2,23.24,29.23,0.227,3.975,SEND & TRAIN,1028788,318640,346772
2026-02-25 16:26:03,23.01,31.81,23.12,30.63,0.111,1.187,SKIP,87,318640,346772
2026-02-25 16:27:03,23.03,28.85,23.07,31.2,0.04,2.345,SKIP,87,318640,346772
2026-02-25 16:28:03,23.1,33.51,23.05,31.56,0.043,1.951,SKIP,87,318640,346772
2026-02-25 16:29:03,23.0,32.85,23.07,31.69,0.077,1.16,SKIP,86,318640,346772
2026-02-25 16:30:03,22.87,32.44,23.09,31.83,0.216,0.615,SKIP,87,318640,346772
2026-02-25 16:31:03,22.82,36.38,23.11,31.92,0.286,4.452,SEND & TRAIN,469168,318640,346772
2026-02-25 16:32:03,22.85,33.84,22.99,33.55,0.136,0.294,SKIP,86,318640,346772
2026-02-25 16:33:03,22.91,28.82,22.95,34.23,0.044,5.402,SEND & TRAIN,156156,318640,346772
2026-02-25 16:34:03,22.9,35.57,22.96,32.82,0.059,2.749,SKIP,86,318640,346772
2026-02-25 16:35:04,22.89,28.78,22.96,32.18,0.067,3.396,SEND & TRAIN,1013755,318640,346772
2026-02-25 16:36:04,23.01,28.55,22.91,30.66,0.096,2.116,SKIP,87,318640,346772
2026-02-25 16:37:04,23.08,28.66,22.79,30.02,0.298,1.361,SKIP,87,318640,346772
2026-02-25 16:38:04,23.08,28.62,22.65,29.51,0.421,0.881,SKIP,87,318640,346772
2026-02-25 16:39:04,23.04,28.36,22.49,29.19,0.55,0.828,SEND & TRAIN,365217,318640,346772
2026-02-25 16:40:04,23.03,28.39,22.57,28.59,0.452,0.198,SKIP,86,318640,346772
2026-02-25 16:41:04,22.94,33.63,22.58,28.31,0.358,5.322,SEND & TRAIN,166451,318640,346772
2026-02-25 16:42:04,22.94,28.52,22.69,29.83,0.255,1.313,SKIP,86,318640,346772
2026-02-25 16:43:04,23.02,28.21,22.81,30.56,0.21,2.348,SKIP,86,318640,346772
2026-02-25 16:44:04,23.04,28.3,22.95,31.09,0.088,2.793,SKIP,87,318640,346772
2026-02-25 16:45:04,23.01,28.3,23.13,31.4,0.122,3.103,SEND & TRAIN,185649,318640,346772
2026-02-25 16:46:04,22.98,28.32,23.27,30.67,0.282,2.354,SKIP,87,318640,346772
2026-02-25 16:47:04,22.98,28.37,23.38,30.46,0.396,2.095,SKIP,86,318640,346772
2026-02-25 16:48:04,22.9,28.74,23.48,30.35,0.574,1.609,SEND & TRAIN,160907,318640,346772
2026-02-25 16:49:04,22.82,28.62,23.29,29.82,0.471,1.198,SKIP,87,318640,346772
2026-02-25 16:50:04,22.83,28.42,23.16,29.51,0.327,1.091,SKIP,87,318640,346772
2026-02-25 16:51:04,22.82,29.49,23.04,29.23,0.222,0.267,SKIP,87,318640,346772
2026-02-25 16:52:04,22.86,28.58,22.89,28.98,0.037,0.403,SKIP,86,318640,346772
2026-02-25 16:53:04,22.75,28.96,22.76,28.8,0.011,0.155,SKIP,87,318640,346772
2026-02-25 16:54:04,22.71,30.44,22.63,28.65,0.078,1.786,SKIP,87,318640,346772
2026-02-25 16:55:04,22.73,28.63,22.5,28.52,0.226,0.113,SKIP,87,318640,346772
2026-02-25 16:56:04,22.71,31.83,22.37,28.41,0.337,3.425,SEND & TRAIN,179992,318640,346772
2026-02-25 16:57:04,22.62,31.82,22.37,29.39,0.252,2.436,SKIP,87,318640,346772
2026-02-25 16:58:04,22.5,29.11,22.37,29.79,0.129,0.679,SKIP,86,318640,346772
2026-02-25 16:59:04,22.52,33.29,22.38,30.08,0.135,3.204,SEND & TRAIN,166484,318640,346772
2026-02-25 17:00:04,22.48,28.97,22.47,31.24,0.01,2.268,SKIP,87,318640,346772
2026-02-25 17:01:04,22.5,29.13,22.58,31.81,0.074,2.68,SKIP,86,318640,346772
2026-02-25 17:02:05,22.48,28.73,22.7,32.24,0.227,3.509,SEND & TRAIN,163739,318640,346772
2026-02-25 17:03:05,22.52,28.68,22.78,31.41,0.266,2.728,SKIP,86,318640,346772
2026-02-25 17:04:05,22.45,28.84,22.84,31.16,0.392,2.314,SKIP,87,318640,346772
2026-02-25 17:05:06,22.39,29.07,22.89,30.98,0.499,1.909,SEND & TRAIN,1057417,318640,346772
2026-02-25 17:06:05,22.34,28.88,22.7,30.34,0.354,1.461,SKIP,87,318640,346772
2026-02-25 17:07:06,22.32,33.31,22.55,29.97,0.232,3.335,SEND & TRAIN,298184,318640,346772
2026-02-25 17:08:06,22.15,30.68,22.29,30.77,0.141,0.089,SKIP,87,318640,346772
2026-02-25 17:09:06,22.08,29.29,22.08,30.94,0.002,1.651,SKIP,86,318640,346772
2026-02-25 17:10:06,21.89,29.54,21.91,31.0,0.023,1.461,SKIP,87,318640,346772
2026-02-25 17:11:07,21.96,34.01,21.76,30.9,0.198,3.114,SEND & TRAIN,1056753,318640,346772
2026-02-25 17:12:07,22.13,35.55,21.71,31.67,0.422,3.879,SEND & TRAIN,305713,318640,346772
2026-02-25 17:13:07,22.14,34.91,21.85,33.0,0.293,1.905,SKIP,87,318640,346772
2026-02-25 17:14:07,22.11,36.64,21.99,33.7,0.121,2.944,SKIP,86,318640,346772
2026-02-25 17:15:07,22.05,36.24,22.14,34.46,0.09,1.783,SKIP,87,318640,346772
2026-02-25 17:16:07,22.08,36.54,22.31,34.99,0.227,1.552,SKIP,87,318640,346772
2026-02-25 17:17:07,21.93,36.87,22.45,35.42,0.521,1.443,SEND & TRAIN,147073,318640,346772
2026-02-25 17:18:07,21.96,36.89,22.37,36.38,0.404,0.515,SKIP,87,318640,346772
