timestamp,actual_t,actual_h,pred_t,pred_h,error_t,error_h,status,inference_time_us,free_heap,total_heap
2026-02-26 02:08:00,15.59,53.53,15.55,53.91,0.039,0.383,SKIP,87,318640,346772
2026-02-26 02:09:00,15.43,54.37,15.71,53.51,0.273,0.859,SKIP,87,318640,346772
2026-02-26 02:10:00,15.52,53.44,15.84,53.02,0.32,0.423,SKIP,86,318640,346772
2026-02-26 02:11:00,15.64,53.87,15.94,52.72,0.301,1.145,SKIP,87,318640,346772
2026-02-26 02:12:00,15.6,54.08,16.04,52.48,0.441,1.602,SKIP,87,318640,346772
2026-02-26 02:13:01,15.5,53.94,16.16,52.14,0.653,1.795,SEND & TRAIN,949665,318640,346772
2026-02-26 02:14:01,15.58,53.43,15.84,53.08,0.262,0.342,SKIP,87,318640,346772
2026-02-26 02:15:01,15.62,53.48,15.65,53.92,0.035,0.437,SKIP,86,318640,346772
2026-02-26 02:16:01,15.64,52.59,15.61,54.25,0.026,1.659,SKIP,87,318640,346772
2026-02-26 02:17:01,15.65,53.12,15.55,54.22,0.104,1.095,SKIP,87,318640,346772
2026-02-26 02:18:01,15.55,53.39,15.43,54.36,0.121,0.967,SKIP,87,318640,346772
2026-02-26 02:19:01,15.4,54.8,15.32,54.55,0.082,0.251,SKIP,87,318640,346772
2026-02-26 02:20:01,15.4,54.26,15.26,54.58,0.141,0.318,SKIP,87,318640,346772
2026-02-26 02:21:01,15.47,54.02,15.21,54.48,0.256,0.467,SKIP,86,318640,346772
2026-02-26 02:22:01,15.5,54.19,15.17,54.44,0.339,0.255,SKIP,87,318640,346772
2026-02-26 02:23:01,15.61,54.98,15.12,54.48,0.496,0.496,HEARTBEAT,147564,318640,346772
2026-02-26 02:24:01,15.66,53.69,15.35,54.51,0.313,0.817,SKIP,87,318640,346772
2026-02-26 02:25:01,15.77,52.7,15.53,54.36,0.235,1.654,SKIP,86,318640,346772
2026-02-26 02:26:01,15.72,55.74,15.65,54.32,0.072,1.412,SKIP,87,318640,346772
2026-02-26 02:27:01,15.6,53.53,15.75,54.62,0.142,1.097,SKIP,87,318640,346772
2026-02-26 02:28:01,15.56,54.41,15.86,54.87,0.299,0.461,SKIP,86,318640,346772
2026-02-26 02:29:01,15.54,54.15,15.97,55.05,0.429,0.899,SKIP,87,318640,346772
2026-02-26 02:30:01,15.42,54.52,16.05,55.3,0.632,0.786,SEND & TRAIN,147155,318640,346772
2026-02-26 02:31:01,15.36,56.04,15.79,55.46,0.431,0.574,SKIP,87,318640,346772
2026-02-26 02:32:01,15.35,56.6,15.57,55.75,0.219,0.847,SKIP,87,318640,346772
2026-02-26 02:33:01,15.37,55.32,15.43,55.83,0.063,0.517,SKIP,87,318640,346772
2026-02-26 02:34:01,15.46,55.43,15.34,55.57,0.124,0.139,SKIP,87,318640,346772
2026-02-26 02:35:01,15.39,55.76,15.25,55.3,0.146,0.453,SKIP,86,318640,346772
2026-02-26 02:36:01,15.33,56.52,15.16,55.09,0.168,1.435,SKIP,87,318640,346772
2026-02-26 02:37:01,15.2,57.38,15.11,54.84,0.096,2.534,SKIP,86,318640,346772
2026-02-26 02:38:01,15.05,56.85,15.07,54.56,0.018,2.291,SKIP,87,318640,346772
2026-02-26 02:39:01,15.07,56.21,15.02,54.37,0.051,1.837,SKIP,87,318640,346772
2026-02-26 02:40:01,15.1,55.75,14.98,54.24,0.118,1.511,HEARTBEAT,147234,318640,346772
2026-02-26 02:41:01,15.12,55.57,14.97,54.75,0.147,0.818,SKIP,87,318640,346772
2026-02-26 02:42:01,15.17,55.88,14.99,54.94,0.184,0.938,SKIP,87,318640,346772
2026-02-26 02:43:01,15.24,55.32,15.02,54.91,0.217,0.415,SKIP,87,318640,346772
2026-02-26 02:44:01,15.51,54.47,15.03,55.03,0.486,0.554,SKIP,87,318640,346772
2026-02-26 02:45:01,15.45,54.48,15.04,55.2,0.412,0.715,SKIP,86,318640,346772
2026-02-26 02:46:01,15.28,55.13,15.08,55.24,0.204,0.11,SKIP,87,318640,346772
2026-02-26 02:47:01,15.19,55.52,15.12,55.24,0.077,0.285,SKIP,87,318640,346772
2026-02-26 02:48:01,15.34,55.52,15.15,55.3,0.198,0.229,SKIP,87,318640,346772
2026-02-26 02:49:01,15.23,55.27,15.18,55.37,0.054,0.107,SKIP,87,318640,346772
2026-02-26 02:50:01,15.24,55.26,15.21,55.43,0.025,0.179,HEARTBEAT,147235,318640,346772
2026-02-26 02:51:02,15.25,55.13,15.27,55.39,0.013,0.264,SKIP,87,318640,346772
2026-02-26 02:52:01,15.27,55.18,15.31,55.39,0.037,0.21,SKIP,87,318640,346772
2026-02-26 02:53:01,15.3,55.68,15.35,55.44,0.054,0.243,SKIP,87,318640,346772
2026-02-26 02:54:02,15.32,57.33,15.39,55.49,0.075,1.836,SKIP,87,318640,346772
2026-02-26 02:55:02,15.37,56.67,15.43,55.54,0.059,1.132,SKIP,87,318640,346772
2026-02-26 02:56:02,15.44,57.9,15.47,55.6,0.036,2.306,SKIP,87,318640,346772
2026-02-26 02:57:02,15.37,56.05,15.51,55.67,0.137,0.376,SKIP,87,318640,346772
2026-02-26 02:58:02,15.24,56.68,15.55,55.75,0.309,0.931,SKIP,87,318640,346772
2026-02-26 02:59:02,15.17,58.45,15.59,55.83,0.422,2.628,SKIP,87,318640,346772
2026-02-26 03:00:02,15.04,57.0,15.63,55.91,0.584,1.084,SEND & TRAIN,147565,318640,346772
2026-02-26 03:01:02,15.02,56.32,15.32,56.78,0.298,0.461,SKIP,87,318640,346772
2026-02-26 03:02:02,14.99,56.12,15.12,57.45,0.13,1.332,SKIP,87,318640,346772
2026-02-26 03:03:02,15.06,55.79,15.04,57.71,0.027,1.923,SKIP,87,318640,346772
2026-02-26 03:04:02,14.96,56.28,14.95,57.67,0.007,1.385,SKIP,87,318640,346772
2026-02-26 03:05:02,14.94,56.63,14.84,57.78,0.108,1.156,SKIP,87,318640,346772
2026-02-26 03:06:02,14.88,56.41,14.74,57.94,0.141,1.535,SKIP,86,318640,346772
2026-02-26 03:07:02,14.82,56.46,14.67,57.97,0.15,1.519,SKIP,86,318640,346772
2026-02-26 03:08:02,14.9,56.04,14.62,57.97,0.279,1.925,SKIP,87,318640,346772
2026-02-26 03:09:02,15.01,55.8,14.58,57.97,0.432,2.17,SKIP,86,318640,346772
2026-02-26 03:10:02,15.23,57.34,14.55,57.96,0.674,0.624,SEND & TRAIN,147827,318640,346772
2026-02-26 03:11:02,15.33,58.86,14.87,57.35,0.455,1.512,SKIP,86,318640,346772
2026-02-26 03:12:02,15.29,53.93,15.12,56.71,0.173,2.781,SKIP,87,318640,346772
2026-02-26 03:13:02,15.48,53.33,15.28,56.42,0.208,3.093,SEND & TRAIN,147649,318640,346772
2026-02-26 03:14:02,15.34,54.6,15.64,54.82,0.303,0.214,SKIP,87,318640,346772
2026-02-26 03:15:02,15.28,56.16,15.94,53.49,0.66,2.666,SEND & TRAIN,147534,318640,346772
2026-02-26 03:16:02,15.29,55.23,15.73,54.23,0.439,1.0,SKIP,87,318640,346772
2026-02-26 03:17:02,15.17,55.85,15.62,54.99,0.451,0.858,SKIP,87,318640,346772
2026-02-26 03:18:02,14.94,57.13,15.65,54.98,0.709,2.151,SEND & TRAIN,147402,318640,346772
2026-02-26 03:19:02,14.77,57.26,15.22,56.05,0.451,1.205,SKIP,87,318640,346772
2026-02-26 03:20:02,14.76,57.17,14.86,57.17,0.1,0.007,SKIP,87,318640,346772
2026-02-26 03:21:03,14.72,57.82,14.67,57.69,0.049,0.133,SKIP,87,318640,346772
2026-02-26 03:22:03,14.75,57.6,14.52,57.73,0.23,0.133,SKIP,86,318640,346772
2026-02-26 03:23:02,14.81,57.65,14.35,57.99,0.456,0.343,SKIP,87,318640,346772
2026-02-26 03:24:03,14.99,57.56,14.27,58.3,0.721,0.735,SEND & TRAIN,147565,318640,346772
2026-02-26 03:25:03,15.13,56.46,14.59,57.79,0.531,1.334,SEND & TRAIN,147418,318640,346772
2026-02-26 03:26:03,15.17,56.59,15.03,56.5,0.13,0.086,SKIP,87,318640,346772
2026-02-26 03:27:03,15.2,55.98,15.28,55.63,0.081,0.353,SKIP,86,318640,346772
2026-02-26 03:28:03,15.13,57.03,15.53,55.47,0.4,1.558,SKIP,87,318640,346772
2026-02-26 03:29:03,15.02,56.54,15.77,55.34,0.747,1.194,SEND & TRAIN,147564,318640,346772
2026-02-26 03:30:03,15.04,56.13,15.56,55.95,0.525,0.182,SEND & TRAIN,147089,318640,346772
2026-02-26 03:31:03,15.05,56.32,15.12,56.96,0.066,0.643,SKIP,87,318640,346772
2026-02-26 03:32:03,15.07,55.85,14.85,57.53,0.22,1.676,SKIP,86,318640,346772
2026-02-26 03:33:03,14.91,57.69,14.68,57.45,0.236,0.242,SKIP,87,318640,346772
2026-02-26 03:34:03,14.7,57.77,14.52,57.29,0.185,0.486,SKIP,87,318640,346772
2026-02-26 03:35:03,14.83,57.14,14.43,57.27,0.395,0.131,SKIP,87,318640,346772
2026-02-26 03:36:04,15.0,56.39,14.42,57.16,0.582,0.769,SEND & TRAIN,146991,318640,346772
2026-02-26 03:37:04,15.14,55.86,14.69,56.39,0.446,0.527,SKIP,87,318640,346772
2026-02-26 03:38:04,15.09,56.15,14.84,55.76,0.247,0.394,SKIP,87,318640,346772
2026-02-26 03:39:04,14.96,56.24,14.93,55.42,0.033,0.815,SKIP,87,318640,346772
2026-02-26 03:40:04,14.87,56.92,15.04,55.29,0.168,1.634,SKIP,87,318640,346772
2026-02-26 03:41:04,14.83,56.93,15.11,55.04,0.282,1.884,SKIP,87,318640,346772
2026-02-26 03:42:04,14.83,56.62,15.13,54.87,0.3,1.754,SKIP,86,318640,346772
2026-02-26 03:43:04,14.96,56.54,15.14,54.81,0.18,1.726,SKIP,87,318640,346772
2026-02-26 03:44:04,15.13,56.59,15.16,54.71,0.04,1.88,SKIP,87,318640,346772
2026-02-26 03:45:04,15.15,55.85,15.19,54.57,0.046,1.282,SKIP,87,318640,346772
2026-02-26 03:46:04,15.18,57.36,15.22,54.46,0.033,2.902,HEARTBEAT,147452,318640,346772
2026-02-26 03:47:04,15.17,56.44,15.15,55.68,0.02,0.757,SKIP,87,318640,346772
2026-02-26 03:48:04,15.03,57.46,15.13,56.56,0.097,0.898,SKIP,87,318640,346772
2026-02-26 03:49:04,14.86,57.78,15.15,57.01,0.286,0.773,SKIP,87,318640,346772
2026-02-26 03:50:04,14.75,58.24,15.14,57.52,0.393,0.722,SKIP,87,318640,346772
2026-02-26 03:51:04,14.67,58.0,15.15,58.12,0.479,0.121,SKIP,87,318640,346772
2026-02-26 03:52:04,14.65,57.86,15.17,58.64,0.512,0.774,SEND & TRAIN,147321,318640,346772
2026-02-26 03:53:04,14.62,57.65,14.96,58.88,0.343,1.228,SKIP,87,318640,346772
2026-02-26 03:54:04,14.65,59.34,14.84,59.21,0.188,0.13,SKIP,87,318640,346772
2026-02-26 03:55:04,14.65,57.48,14.8,59.46,0.151,1.973,SKIP,86,318640,346772
2026-02-26 03:56:04,14.51,57.85,14.77,59.43,0.258,1.582,SKIP,86,318640,346772
2026-02-26 03:57:04,14.59,58.5,14.75,59.48,0.164,0.98,SKIP,87,318640,346772
2026-02-26 03:58:04,14.66,57.56,14.76,59.56,0.095,2.0,SKIP,87,318640,346772
2026-02-26 03:59:04,14.68,58.38,14.78,59.58,0.096,1.198,SKIP,86,318640,346772
2026-02-26 04:00:04,14.61,58.3,14.8,59.59,0.187,1.29,SKIP,86,318640,346772
2026-02-26 04:01:04,14.61,58.02,14.81,59.62,0.207,1.602,SKIP,87,318640,346772
2026-02-26 04:02:04,14.55,58.28,14.83,59.64,0.283,1.365,HEARTBEAT,146992,318640,346772
2026-02-26 04:03:04,14.55,58.35,14.76,59.08,0.213,0.728,SKIP,87,318640,346772
2026-02-26 04:04:04,14.55,58.15,14.7,58.74,0.146,0.586,SKIP,87,318640,346772
2026-02-26 04:05:04,14.54,58.42,14.68,58.46,0.137,0.037,SKIP,86,318640,346772
2026-02-26 04:06:04,14.45,59.0,14.68,58.02,0.228,0.984,SKIP,87,318640,346772
2026-02-26 04:07:04,14.38,58.93,14.68,57.6,0.298,1.336,SKIP,87,318640,346772
2026-02-26 04:08:04,14.35,59.04,14.68,57.23,0.321,1.807,SKIP,87,318640,346772
2026-02-26 04:09:04,14.41,59.6,14.68,56.86,0.274,2.745,SKIP,87,318640,346772
2026-02-26 04:10:04,14.51,59.26,14.69,56.48,0.177,2.787,SKIP,86,318640,346772
2026-02-26 04:11:05,14.51,59.14,14.7,56.12,0.193,3.017,SEND & TRAIN,147566,318640,346772
2026-02-26 04:12:05,14.48,59.14,14.57,57.19,0.084,1.951,SKIP,87,318640,346772
2026-02-26 04:13:05,14.45,59.18,14.51,57.87,0.057,1.308,SKIP,87,318640,346772
2026-02-26 04:14:05,14.37,59.78,14.47,58.18,0.098,1.601,SKIP,87,318640,346772
2026-02-26 04:15:05,14.34,59.31,14.39,58.59,0.049,0.718,SKIP,86,318640,346772
2026-02-26 04:16:06,14.79,71.95,14.38,59.06,0.41,12.888,SEND & TRAIN,1057087,318640,346772
2026-02-26 04:17:06,15.14,72.44,14.24,65.35,0.901,7.089,SEND & TRAIN,147007,318640,346772
2026-02-26 04:18:06,14.77,59.69,14.51,72.97,0.264,13.279,SEND & TRAIN,147583,318640,346772
2026-02-26 04:19:06,14.51,58.71,15.28,72.2,0.769,13.494,SEND & TRAIN,147583,318640,346772
2026-02-26 04:20:06,14.36,59.04,15.94,66.13,1.58,7.083,SEND & TRAIN,147500,318640,346772
2026-02-26 04:21:06,14.25,59.31,15.78,59.47,1.525,0.162,SEND & TRAIN,147169,318640,346772
2026-02-26 04:22:06,14.25,59.8,14.72,56.61,0.466,3.195,SEND & TRAIN,147582,318640,346772
2026-02-26 04:23:06,14.5,59.43,13.84,56.4,0.66,3.038,SEND & TRAIN,147550,318640,346772
2026-02-26 04:24:07,14.36,59.06,13.64,55.97,0.728,3.087,SEND & TRAIN,1057679,318640,346772
2026-02-26 04:25:07,14.24,59.43,13.62,55.03,0.626,4.402,SEND & TRAIN,147169,318640,346772
2026-02-26 04:26:07,14.23,60.11,13.55,55.67,0.683,4.442,SEND & TRAIN,147500,318640,346772
2026-02-26 04:27:07,14.19,59.73,13.73,57.72,0.455,2.007,SKIP,87,318640,346772
2026-02-26 04:28:07,14.18,59.53,13.92,58.6,0.26,0.933,SKIP,87,318640,346772
2026-02-26 04:29:07,14.2,59.43,13.97,59.52,0.238,0.091,SKIP,87,318640,346772
2026-02-26 04:30:07,14.21,59.6,13.95,60.97,0.258,1.367,SKIP,87,318640,346772
2026-02-26 04:31:08,14.22,59.13,13.99,62.24,0.225,3.11,SEND & TRAIN,147907,318640,346772
2026-02-26 04:32:08,14.2,59.21,14.21,61.95,0.01,2.731,SKIP,87,318640,346772
2026-02-26 04:33:08,14.16,59.4,14.31,62.14,0.155,2.736,SKIP,87,318640,346772
2026-02-26 04:34:08,14.13,59.33,14.39,62.7,0.259,3.368,SEND & TRAIN,147992,318640,346772
2026-02-26 04:35:08,14.1,59.93,14.48,61.56,0.389,1.629,SKIP,87,318640,346772
2026-02-26 04:36:08,14.06,59.68,14.48,60.89,0.412,1.214,SKIP,87,318640,346772
2026-02-26 04:37:08,13.97,59.83,14.47,60.67,0.496,0.833,SKIP,87,318640,346772
2026-02-26 04:38:08,13.97,60.56,14.55,60.24,0.575,0.326,SEND & TRAIN,147648,318640,346772
2026-02-26 04:39:08,14.09,59.66,14.31,60.04,0.22,0.376,SKIP,87,318640,346772
2026-02-26 04:40:08,14.14,58.98,14.15,59.93,0.011,0.957,SKIP,87,318640,346772
2026-02-26 04:41:08,14.07,59.28,14.08,59.66,0.006,0.381,SKIP,87,318640,346772
2026-02-26 04:42:08,14.01,59.21,14.03,59.17,0.013,0.045,SKIP,87,318640,346772
2026-02-26 04:43:08,14.03,59.56,13.99,58.77,0.033,0.797,SKIP,87,318640,346772
2026-02-26 04:44:08,13.96,59.12,14.0,58.4,0.038,0.715,SKIP,87,318640,346772
2026-02-26 04:45:08,13.94,59.27,14.02,57.98,0.075,1.288,SKIP,87,318640,346772
2026-02-26 04:46:08,13.99,59.19,14.04,57.58,0.049,1.619,SKIP,86,318640,346772
2026-02-26 04:47:08,13.99,59.43,14.05,57.21,0.065,2.226,SKIP,86,318640,346772
2026-02-26 04:48:08,13.93,59.14,14.08,56.84,0.141,2.302,HEARTBEAT,147321,318640,346772
2026-02-26 04:49:08,13.98,59.22,13.99,57.45,0.008,1.766,SKIP,87,318640,346772
2026-02-26 04:50:08,14.07,58.63,13.91,57.87,0.163,0.758,SKIP,87,318640,346772
2026-02-26 04:51:08,14.08,58.59,13.84,58.06,0.246,0.53,SKIP,87,318640,346772
2026-02-26 04:52:08,14.07,58.57,13.76,58.27,0.306,0.301,SKIP,87,318640,346772
2026-02-26 04:53:08,14.03,58.43,13.74,58.53,0.287,0.094,SKIP,87,318640,346772
2026-02-26 04:54:08,13.99,58.7,13.75,58.68,0.241,0.026,SKIP,87,318640,346772
2026-02-26 04:55:08,14.06,58.96,13.76,58.79,0.296,0.167,SKIP,87,318640,346772
2026-02-26 04:56:08,14.21,59.01,13.78,58.94,0.435,0.073,SKIP,86,318640,346772
2026-02-26 04:57:09,14.3,57.68,13.79,59.08,0.509,1.394,SEND & TRAIN,285106,318640,346772
2026-02-26 04:58:09,13.96,59.24,14.05,58.42,0.089,0.818,SKIP,87,318640,346772
2026-02-26 04:59:09,13.81,60.51,14.25,57.78,0.445,2.737,SKIP,87,318640,346772
2026-02-26 05:00:10,13.79,59.59,14.41,57.45,0.628,2.14,SEND & TRAIN,1056839,318640,346772
2026-02-26 05:01:09,13.9,59.49,14.27,58.27,0.371,1.217,SKIP,87,318640,346772
2026-02-26 05:02:09,14.05,59.15,14.18,58.56,0.131,0.597,SKIP,86,318640,346772
2026-02-26 05:03:10,14.1,59.38,14.09,58.65,0.009,0.73,SKIP,86,318640,346772
2026-02-26 05:04:10,14.0,59.98,14.0,58.89,0.002,1.085,SKIP,87,318640,346772
2026-02-26 05:05:10,14.06,59.4,13.97,59.14,0.087,0.262,SKIP,87,318640,346772
2026-02-26 05:06:10,14.08,58.9,13.98,59.27,0.108,0.37,SKIP,87,318640,346772
2026-02-26 05:07:10,13.99,59.16,13.98,59.37,0.013,0.207,SKIP,87,318640,346772
2026-02-26 05:08:10,13.9,59.93,13.99,59.51,0.087,0.42,SKIP,86,318640,346772
2026-02-26 05:09:10,13.99,59.44,14.01,59.63,0.018,0.192,SKIP,87,318640,346772
2026-02-26 05:10:10,14.04,59.27,14.02,59.72,0.014,0.455,HEARTBEAT,278649,318640,346772
2026-02-26 05:11:10,13.95,59.79,14.06,59.62,0.103,0.174,SKIP,87,318640,346772
2026-02-26 05:12:10,13.98,59.53,14.08,59.57,0.097,0.042,SKIP,87,318640,346772
2026-02-26 05:13:10,14.12,58.78,14.1,59.55,0.017,0.773,SKIP,87,318640,346772
2026-02-26 05:14:10,14.18,59.09,14.13,59.52,0.058,0.422,SKIP,87,318640,346772
2026-02-26 05:15:10,14.06,58.88,14.14,59.45,0.085,0.569,SKIP,86,318640,346772
2026-02-26 05:16:10,13.98,59.48,14.16,59.38,0.177,0.1,SKIP,86,318640,346772
2026-02-26 05:17:10,13.83,59.74,14.18,59.29,0.349,0.444,SKIP,87,318640,346772
2026-02-26 05:18:10,13.73,60.37,14.19,59.19,0.463,1.174,SKIP,87,318640,346772
2026-02-26 05:19:11,13.55,61.04,14.21,59.08,0.664,1.956,SEND & TRAIN,1056922,318640,346772
2026-02-26 05:20:11,13.62,61.04,13.92,59.95,0.297,1.095,SKIP,87,318640,346772
2026-02-26 05:21:11,13.62,60.99,13.74,60.6,0.124,0.388,SKIP,87,318640,346772
2026-02-26 05:22:11,13.59,61.25,13.65,61.05,0.062,0.201,SKIP,87,318640,346772
2026-02-26 05:23:11,13.57,61.63,13.54,61.29,0.032,0.342,SKIP,86,318640,346772
2026-02-26 05:24:11,13.69,61.12,13.45,61.53,0.235,0.409,SKIP,87,318640,346772
2026-02-26 05:25:11,13.83,60.73,13.4,61.71,0.431,0.986,SKIP,87,318640,346772
2026-02-26 05:26:11,13.84,60.7,13.36,61.79,0.479,1.088,SKIP,86,318640,346772
2026-02-26 05:27:11,13.7,61.06,13.34,61.83,0.369,0.769,SKIP,87,318640,346772
2026-02-26 05:28:11,13.77,61.3,13.32,61.85,0.45,0.553,SKIP,87,318640,346772
2026-02-26 05:29:11,13.81,61.34,13.32,61.84,0.49,0.507,HEARTBEAT,373548,318640,346772
2026-02-26 05:30:11,13.98,60.83,13.54,61.42,0.442,0.587,SKIP,87,318640,346772
2026-02-26 05:31:11,14.03,60.14,13.7,61.06,0.324,0.921,SKIP,87,318640,346772
2026-02-26 05:32:11,13.85,60.66,13.83,60.92,0.028,0.266,SKIP,86,318640,346772
2026-02-26 05:33:11,13.6,61.14,13.96,60.95,0.358,0.192,SKIP,87,318640,346772
2026-02-26 05:34:12,13.37,61.88,14.06,60.96,0.686,0.924,SEND & TRAIN,1056840,318640,346772
2026-02-26 05:35:12,13.31,62.26,13.83,61.65,0.52,0.61,SEND & TRAIN,291697,318640,346772
2026-02-26 05:36:12,13.4,62.31,13.45,62.73,0.053,0.423,SKIP,87,318640,346772
2026-02-26 05:37:12,13.6,61.54,13.18,63.42,0.417,1.878,SKIP,87,318640,346772
2026-02-26 05:38:13,13.58,61.52,12.93,63.64,0.644,2.113,SEND & TRAIN,1057004,318640,346772
2026-02-26 05:39:13,13.47,61.81,13.04,62.48,0.436,0.671,SKIP,87,318640,346772
2026-02-26 05:40:13,13.55,60.93,13.1,61.55,0.453,0.624,SKIP,87,318640,346772
2026-02-26 05:41:13,13.59,60.79,13.17,60.92,0.423,0.128,SKIP,86,318640,346772
2026-02-26 05:42:13,13.55,60.74,13.32,60.39,0.234,0.344,SKIP,87,318640,346772
2026-02-26 05:43:13,13.6,60.14,13.45,59.82,0.145,0.317,SKIP,87,318640,346772
2026-02-26 05:44:13,13.74,59.86,13.57,59.36,0.17,0.501,SKIP,87,318640,346772
2026-02-26 05:45:13,13.81,59.28,13.67,59.04,0.138,0.236,SKIP,87,318640,346772
2026-02-26 05:46:13,13.89,58.94,13.77,58.77,0.119,0.166,SKIP,87,318640,346772
2026-02-26 05:47:13,13.87,59.02,13.85,58.54,0.015,0.482,SKIP,86,318640,346772
2026-02-26 05:48:14,13.95,59.49,13.92,58.36,0.022,1.125,HEARTBEAT,301468,318640,346772
2026-02-26 05:49:14,14.08,58.67,13.96,58.56,0.123,0.107,SKIP,87,318640,346772
2026-02-26 05:50:13,14.1,58.56,13.99,58.54,0.116,0.022,SKIP,86,318640,346772
2026-02-26 05:51:13,14.0,58.45,14.0,58.48,0.007,0.031,SKIP,87,318640,346772
2026-02-26 05:52:14,14.23,58.32,14.0,58.47,0.226,0.158,SKIP,86,318640,346772
2026-02-26 05:53:14,14.17,57.95,14.02,58.47,0.148,0.52,SKIP,87,318640,346772
2026-02-26 05:54:14,13.97,59.12,14.04,58.42,0.06,0.699,SKIP,87,318640,346772
2026-02-26 05:55:14,13.98,58.76,14.05,58.35,0.066,0.411,SKIP,87,318640,346772
2026-02-26 05:56:14,13.94,59.06,14.07,58.3,0.133,0.759,SKIP,87,318640,346772
2026-02-26 05:57:14,13.86,59.24,14.09,58.22,0.231,1.022,SKIP,86,318640,346772
2026-02-26 05:58:15,13.85,59.27,14.11,58.13,0.262,1.146,HEARTBEAT,944754,318640,346772
2026-02-26 05:59:15,13.96,59.1,14.01,58.51,0.059,0.59,SKIP,87,318640,346772
2026-02-26 06:00:14,13.96,58.77,13.96,58.75,0.002,0.02,SKIP,86,318640,346772
2026-02-26 06:01:15,13.91,59.3,13.93,58.86,0.017,0.443,SKIP,87,318640,346772
2026-02-26 06:02:14,13.83,59.09,13.89,58.99,0.057,0.098,SKIP,86,318640,346772
2026-02-26 06:03:14,13.86,60.35,13.88,59.17,0.023,1.179,SKIP,86,318640,346772
2026-02-26 06:04:15,13.82,59.5,13.88,59.29,0.064,0.211,SKIP,87,318640,346772
2026-02-26 06:05:15,13.62,60.04,13.89,59.39,0.265,0.649,SKIP,87,318640,346772
2026-02-26 06:06:15,13.5,60.61,13.89,59.5,0.39,1.108,SKIP,87,318640,346772
2026-02-26 06:07:15,13.61,60.44,13.9,59.6,0.295,0.845,SKIP,87,318640,346772
2026-02-26 06:08:15,13.6,59.97,13.91,59.68,0.31,0.29,HEARTBEAT,225907,318640,346772
2026-02-26 06:09:15,13.71,59.83,13.8,59.97,0.088,0.138,SKIP,87,318640,346772
2026-02-26 06:10:15,13.82,59.51,13.73,60.24,0.088,0.731,SKIP,87,318640,346772
2026-02-26 06:11:15,13.93,59.55,13.69,60.44,0.24,0.885,SKIP,87,318640,346772
2026-02-26 06:12:15,14.03,59.1,13.64,60.54,0.382,1.439,SKIP,87,318640,346772
2026-02-26 06:13:15,14.09,58.84,13.61,60.62,0.481,1.779,SKIP,86,318640,346772
2026-02-26 06:14:15,14.0,59.32,13.59,60.67,0.402,1.354,SKIP,87,318640,346772
2026-02-26 06:15:15,13.9,59.63,13.59,60.68,0.312,1.056,SKIP,87,318640,346772
2026-02-26 06:16:15,13.85,59.84,13.59,60.67,0.269,0.829,SKIP,87,318640,346772
2026-02-26 06:17:15,13.83,59.86,13.59,60.65,0.234,0.79,SKIP,87,318640,346772
2026-02-26 06:18:16,13.57,60.46,13.61,60.62,0.032,0.155,HEARTBEAT,1043283,318640,346772
2026-02-26 06:19:16,13.42,60.99,13.62,60.52,0.196,0.467,SKIP,87,318640,346772
2026-02-26 06:20:16,13.5,60.67,13.63,60.44,0.123,0.231,SKIP,86,318640,346772
2026-02-26 06:21:16,13.66,60.41,13.65,60.36,0.018,0.047,SKIP,87,318640,346772
2026-02-26 06:22:16,13.86,60.36,13.67,60.27,0.187,0.087,SKIP,86,318640,346772
2026-02-26 06:23:16,13.99,60.72,13.7,60.18,0.296,0.539,SKIP,87,318640,346772
2026-02-26 06:24:16,14.08,59.13,13.73,60.1,0.356,0.966,SKIP,86,318640,346772
2026-02-26 06:25:16,14.25,58.63,13.76,60.02,0.497,1.389,SKIP,87,318640,346772
2026-02-26 06:26:16,14.22,58.92,13.79,59.95,0.432,1.03,SKIP,87,318640,346772
2026-02-26 06:27:16,14.14,59.28,13.82,59.88,0.324,0.604,SKIP,87,318640,346772
2026-02-26 06:28:16,14.01,59.62,13.85,59.78,0.161,0.161,HEARTBEAT,147738,318640,346772
2026-02-26 06:29:16,14.01,59.95,13.93,59.56,0.08,0.389,SKIP,87,318640,346772
2026-02-26 06:30:16,14.01,59.73,14.01,59.36,0.008,0.369,SKIP,87,318640,346772
2026-02-26 06:31:16,14.03,59.76,14.07,59.2,0.042,0.562,SKIP,87,318640,346772
2026-02-26 06:32:16,14.05,60.36,14.14,59.05,0.092,1.309,SKIP,87,318640,346772
2026-02-26 06:33:16,14.02,60.21,14.2,58.88,0.185,1.334,SKIP,86,318640,346772
2026-02-26 06:34:16,14.09,59.78,14.25,58.7,0.166,1.078,SKIP,86,318640,346772
2026-02-26 06:35:16,14.08,60.06,14.29,58.52,0.217,1.542,SKIP,87,318640,346772
2026-02-26 06:36:16,13.97,60.01,14.33,58.33,0.363,1.677,SKIP,87,318640,346772
2026-02-26 06:37:17,13.71,60.71,14.36,58.12,0.65,2.591,SEND & TRAIN,147827,318640,346772
2026-02-26 06:38:17,13.67,60.9,14.11,58.97,0.442,1.929,SKIP,86,318640,346772
2026-02-26 06:39:17,13.85,60.44,13.93,59.59,0.08,0.858,SKIP,87,318640,346772
2026-02-26 06:40:17,14.01,59.78,13.76,59.93,0.243,0.146,SKIP,86,318640,346772
